venueId,time,tip
4750accef964a520b24c1fe3,1306259300,Our concierge Ella at Smyth recommends going to the SkyRoom during their free <text>Thursday nights</text> for the best view of the LES imaginable.
4750accef964a520b24c1fe3,1371768917,Free on <text>Thursday 7-9pm</text>?!! Say what?!?
4750accef964a520b24c1fe3,1353024819,Free on <text>thursdays from 7-9</text>!!
4750accef964a520b24c1fe3,1351178844,beautiful Museum ! Love it ! X ML
4750accef964a520b24c1fe3,1326572308,<text>2.5 hour</text> wait for the slide!
4750accef964a520b24c1fe3,1391545510,Closed <text>Mondays</text> and <text>Tuesdays</text>
4750accef964a520b24c1fe3,1390028282,Come here on <text>Thursdays</text> for $2 admission.
4750accef964a520b24c1fe3,1302988887,"# price: $12 (General Admission), $10 (Seniors), $8 (Students), 18 & Under Free# phone: (212) 219-1222# fax: (212) 431-5328# hours: <text>Wed. 11-6pm</text>, <text>Thu. 11-9pm</text>"
4a746fb2f964a52025de1fe3,1275777724,"FREE ON <text>SATURDAYS</text>, <text>11-5:45</text>"
4a746fb2f964a52025de1fe3,1313086645,"The Jewish Museum's galleries are FREE on <text>Saturdays from 11am to 5:45pm</text> in honor of Shabbat, the Jewish day of rest."
4a746fb2f964a52025de1fe3,1332191564,"<text>Every Sunday through June 12</text> join the Jewish Museum from <text>1-4pm</text> to paint, draw, or craft a work of art with your kids. Free with museum admission."
4a746fb2f964a52025de1fe3,1312388710,Closed on <text>Wednesdays</text>
4a746fb2f964a52025de1fe3,1394905330,Free on <text>Sat</text> .. Free coat check at right from the entrance.
4a746fb2f964a52025de1fe3,1384628403,Mark Shagal exhibition.  <text>Today</text> - free
4a746fb2f964a52025de1fe3,1381775257,"Pushy guards and overcrowded.  Almost claustrophobic displays ( perhaps intentional?) the Chagall exhibit was good, but short."
4a746fb2f964a52025de1fe3,1381711006,"One of my top 5 favorite museums in the city.  Their exhibitions are top notch, led by knowledgeable guides.  This museum is always the highlight of my trip."
4a746fb2f964a52025de1fe3,1357324160,<text>Thursday evenings from 5-8</text> are Pay What You Wish admission!
4a746fb2f964a52025de1fe3,1323207543,The Snowy Day and the Art of Ezra Jack Keats (through <text>January 29</text>),"The Radical Camera: New York's Photo League, <text>1936-1951</text> (through <text>March 25</text>)"
4297b480f964a52062241fe3,1269273673,"Save <text>20 mins</text> and use the automated ticket machine to buy general admission passes, not just tix to the diff shows"
4297b480f964a52062241fe3,1376253438,"<text>One hour</text> before the museum closes it becomes free, enough time to see two or three expos."
4297b480f964a52062241fe3,1369411421,the planetarium isn't open <text>every day</text>. check on the Internet!
4297b480f964a52062241fe3,1364839507,Full even on <text>monday</text>
4297b480f964a52062241fe3,1327087568,"Enter another galaxy & hobnob with star gazers while grooving to great contemporary music. $25 tickets are sold in advance. The first event is <text>Friday Jan. 20</text> <text>at 9pm</text> @ Rose Center for Earth & Space"
49d01698f964a520fd5a1fe3,1327087568,It's usually closed during <text>Spring</text> but in <text>Fall</text> it is open <text>between noon and 3pm</text>
49d01698f964a520fd5a1fe3,1327087568,"The Golden Gate Bridge connects San Francisco with Marin County. Save on tolls by carpooling <text>between 5am-9am</text> and <text>4pm-6pm</text> <text>weekdays</text> . Tip from Broadcom, Connecting Everything."
49d01698f964a520fd5a1fe3,1327087568,Cross the bay by foot. Face the wind. Witness the Blue Angels this <text>October 10-11</text> (check their schedule online)
437e6b00f964a520b82a1fe3,1327087568,<text>Each month</text> a different Bay Area artist transforms the Kimball Education Gallery into a working art studio. You can meet the artists <text>Wed-Sun from 1 to 5 p.m</text> . FREE!Powered by ParentsConnect.com
437e6b00f964a520b82a1fe3,1327087568,Free on <text>every first Tuesday if every month</text>
437e6b00f964a520b82a1fe3,1327087568,<text>1st tuesday of every month</text> is free
437e6b00f964a520b82a1fe3,1327087568,Come on a <text>Friday night</text> when there are special events going on. Been a member for the <text>past 4 years</text> & membership is totally worth it. Impressive <text>2010</text> exhibits! Can't wait to see what they have in store
437e6b00f964a520b82a1fe3,1327087568,Cafe is always crazy at<text> lunch time</text>.
437e6b00f964a520b82a1fe3,1327087568,"<text>Friday night</text> music @ <text>6:30pm</text>, lecture @ <text>7pm</text>, cash bar"
437e6b00f964a520b82a1fe3,1327087568,"<text>First Fridays of the month in 2010</text> are free! Features Street Art of San Francisco: Mission Muralismo which includes music, interactive exhibits, and cocktails :D"
437e6b00f964a520b82a1fe3,1327087568,"Watch a screening of the classic Breakfast At Tiffany's at the de Young Museum. Get there <text>at 5.30pm</text> for free entrance! <text>Fri, 6/27</text>."
437e6b00f964a520b82a1fe3,1327087568,Come durning a <text>weekday</text> and bring a good book
437e6b00f964a520b82a1fe3,1327087568,Free entrance on <text>first Tuesday of the month</text>.
437e6b00f964a520b82a1fe3,1327087568,"See Vermeer's Girl with a Pearl Earring here <text>Jan 26 to June 2, 2013</text>."
4ba294bdf964a520460638e3,1327087568,See the Queen up close during Ascot week <text>in June</text> when she leaves the castle in her Rolla via the 'Long Walk' on route to the races <text>at about 1.30pm.</text>.
4bc2609474a9a5935d46d3f6,1327087568,The South Plateau trail is scheduled to re-open <text>in March</text> - reportedly with awesome wheelchair access...to this most beautiful shore!
4bc2609474a9a5935d46d3f6,1327087568,China Beach is closed to people until <text>mid-late-May.</text> Occupied by seal pups.
4bc2609474a9a5935d46d3f6,1327087568,Closes <text>at 5</text>
4bc2609474a9a5935d46d3f6,1327087568,Classes <text>at 10:15</text> & <text>11:30 on Saturday</text> .
4bc2609474a9a5935d46d3f6,1327087568,You are NOW allow to take pictures inside the museum as of <text>2/15/2013</text>. No flash!
4bc2609474a9a5935d46d3f6,1327087568,"I Went <text>In 11/12/2011</text> Was The Best Day Of My Life, Met England!"
4bc2609474a9a5935d46d3f6,1327087568,"Book tickets online in advance, its cheaper from <text>4.00pm</text> onwards. Great fun for all!"
4297b480f964a52062241fe3,1372448440,Best museum in the US!
4297b480f964a52062241fe3,1372277525,Take a load off while people watching on the stairs!!! www.BumBumJones.com
4297b480f964a52062241fe3,1372186467,La entrada es gratis te sugieren pagar como donaci?n!
4297b480f964a52062241fe3,1368717413,Do the highlights tour! We went with a sweet older lady guide and she was fantastic! Wish I knew her name to write the museum a praise letter! The otherwise intimidating museum become fun and exciting
4297b480f964a52062241fe3,1362269152,If you're planning a trip to see a particular exhibit	 call ahead and make sure it's not closed for an event.
4297b480f964a52062241fe3,1361305085,Full free Wifi coverage everywhere! How fu**ing amazing is that!?!
4297b480f964a52062241fe3,1353424682,Must-visit place!
4297b480f964a52062241fe3,1346354614,You buy a ticket	 then you can't even see all sections	 those require an extra ticket. Pretty stupid system	 why are so clever people sometimes so illogical....?
4297b480f964a52062241fe3,1324928651,Check out the Rufus Hummingbird sitting on the bushes outside north entrance (look for ppl with cameras!)
4297b480f964a52062241fe3,1322340821,Free wifi!
4297b480f964a52062241fe3,1322079101,I dropped a Collectivus Turkey Thingie here. Look for Thingies near here too.
4297b480f964a52062241fe3,1320942346,sacagewea isn't even here...its all a lie!
4297b480f964a52062241fe3,1320942346,It rained <text>last Tuesday afternoon</text> <text>from 11.30 to 12.00</text>
4b05874bf964a520ab8922e3,1306371075,"This time we went specifically for the Tutankhamun exhibition, but the museum itself is also quite amazing and worth a visit whether you're a visitor or a local."
4b05874bf964a520ab8922e3,1388407306,Free entry <text>at 4.30 pm</text> .
4b05874bf964a520ab8922e3,1285658077,Welcome to friends of the #ma2010conf (<text>27 Sept - 1 Oct</text>)
4b05874bf964a520ab8922e3,1287440460,"Melbourne Museum's 10th Birthday celebrations, <text>Sunday 24 Oct</text> ."
4b05874bf964a520ac8922e3,1311724824,"The NGV will be open for pre-booked tours <text>Sat</text> and <text>Sun</text> , <text>Jul 30 and 31</text> as part of Melbourne Open House <text>2011</text>"
4b05874bf964a520ac8922e3,1380681898,Don't wait until your last day to come here. Could be a fun <text>Friday</text> walking meeting.
4b05874bf964a520ac8922e3,1369200910,Monet Exhibition finishes <text>September 2013</text> $26 ticket. <text>10am-5pm</text>
4b05874bf964a520ac8922e3,1405577545,The exhibition Start Up <text>2014</text> is really great!
4b05874bf964a520ac8922e3,1342406007,Ballot for a guided tour or take a self-guided tour through this highly detailed design by Roy Grounds as part of Open House <text>10am to 5pm Saturday 28 and <text>Sunday 29 July 2012</text>  #OHM2012
4d8c5081fdd3b1f756c16ada,1311216181,"The design allows spectators to enjoy unobstructed views, free from pillars, walls or other support structures, AAMI park will be open <text>10am to 4pm - Saturday July 30</text> as part of MOH <text>2011</text> "
4d8c5081fdd3b1f756c16ada,1306117035,Win a Steeden pink match ball signed by your favourite NRL club! Donate to the McGrath Foundation between <text>20 June</text> & <text>before 12pm</text> <text>27 June 2011</text> at www.mcgrathfoundation.com.au for your chance to win!
4d8c5081fdd3b1f756c16ada,1356183214,"Small stadium, has ability to expand up to accommodate more in the future (currently about 28k). Close to Melbourne city, easy access to Tram's (70 from city) & Richmond train station."
4d8c5081fdd3b1f756c16ada,1368844384,"Awesome venue, east to get to. Like similar venues the price of basic food is eye watering. A chicken burger and soft drink was a whopping $14.30 so might pay to take your own snacks"
3fd66200f964a520d6f01ee3,1364160487,"The <text>2012</text> Stanley Cup Champions, the LA Kings, will be honored by President Barack Obama on <text>Tuesday, March 26</text> at the White House."
3fd66200f964a520d6f01ee3,1296602735,"President Ford, an avid swimmer, installed the pool and cabana <text>in 1975</text>. <text>In 2002</text> , President G.W. Bush renovated the cabana with a solar array to help heat the pool, spa, and running water."
3fd66200f964a520d6f01ee3,1311695617,"The first public building to be erected in Washington, the White House has been the home of every president since John Adams. The design of the house was by Irish-born architect James Hoban."
3fd66200f964a520d6f01ee3,1295888146,"On <text>December 8, 1987</text> , a major step in arms control was reached when President Reagan and USSR General Secretary Gorbachev signed the Intermediate Range Nuclear Forces Treaty here."
3fd66200f964a520d6f01ee3,1296596625,"On <text>January 20, 1945</text> , FDR was inaugurated here for an unprecedented fourth term. He chose the While House as the inaugural location out of wartime austerity."
4a106336f964a520b4761fe3,1378995991,"Now on display as of  <text>September 2013</text> , a statue of Columbia."
4a106336f964a520b4761fe3,1346445676,The Museum is open <text>10:00AM to 5:30PM</text> <text>every day</text> except <text>December 25</text>. <text>Summer hours</text> (open <text>until 7:30 PM</text>) end on <text>September 2</text> .
4a106336f964a520b4761fe3,1383249397,"Unearth American history through 150,000+ artifacts including LincolnÃ¢â‚¬â„¢s infamous top hat, a collection of first ladiesÃ¢â‚¬â„¢ gowns, one of Thomas EdisonÃ¢â‚¬â„¢s first lightbulbs and more."
4a106336f964a520b4761fe3,1369952768,"Recognized as AmericaÃ¢â‚¬â„¢s Attic, contains >3MM artifacts defining American culture. Includes George WashingtonÃ¢â‚¬â„¢s food chest from Revolutionary War & Farah Fawcett's swimsuit! Full site history via<LINK>"
4a106336f964a520b4761fe3,1349968650,"Dorothy's ruby slippers return to exhibition on <text>November 21</text> . In the meantime, enjoy objects related to Celia Cruz, ""the Queen of Salsa,"" near the Mall entrance."
4a106336f964a520b4761fe3,1272326320,Visit 'AinÃ¢â‚¬â„¢t Nothing Like the Real Thing: How the Apollo Theater Shaped American Entertainment'. Artifacts and photos on display <text>from 4/23/10 through 8/29/2010</text> .
4a106336f964a520b4761fe3,1268441543,"American Hist is rolling out some later hours.  <text>13, 27, 28, 29, 30, 31 March</text> will be open <text>till 7:30</text>"
4a106336f964a520b4761fe3,1404838230,"Did you know the museum has a Victory Garden? In <text>September 2014</text> , enjoy #foodinthegarden on <text>Thursday nights</text> ."
4a106336f964a520b4761fe3,1382008198,Good morning! Smithsonian museums will reopen to the public <text>today</text> (<text>Oct. 17</text> ) and the Smithsonian's National Zoo will reopen on <text>Friday</text> .
4a106336f964a520b4761fe3,1398181558,"It just arrived <text>today</text> ! A <text>1964-65</text> Ford Mustang will be on temporary display beginning <text>April 25, 2014</text> , in honor of the museum's 50th anniversary and the car's."
4a106336f964a520b4761fe3,1390333959,"<text>Tuesday Jan. 21, 2014</text> : Smithsonian museums will close <text>at 4 PM today</text> due to snow. Stay warm!"
4a106336f964a520b4761fe3,1390313569,"<text>Tuesday, Jan. 21, 2014</text> : Good morning! We will open on time <text>today</text> but we may have to close early depending on weather conditions. <text>Today</text> 's programs and events may be cancelled due to weather."
4a106336f964a520b4761fe3,1388067184,"We're open extended hours <text>Dec. 26-30</text> , closing <text>at 7:30 PM</text> . Come see our new ""Puppetry in America"" display featuring original Kermit and Mr. Moose."
4a106336f964a520b4761fe3,1386682374,"<text>Dec. 10, 2013</text> : We're open despite the snow. Come see our Little Golden Books exhibition. It closes <text>Jan. 12</text>"
4a106336f964a520b4761fe3,1385416953,"We're open on <text>Thanksgiving until 5:30 PM</text> . <text>No.v 29 and 30</text>, we have extended hours and close <text>at 7:30 PM</text> . Explore our ""FOOD"" exhibition!"
4a106336f964a520b4761fe3,1345817771,"<text>Today</text>(<text>Aug 24</text>) is the final day of our <text>summer</text> museum theater program The Time Trial of John Brown. Performances are in the Price of Freedom Theater on 3 East <text>today at 11am</text>, <text>1pm</text>, <text>2:30pm</text>, and <text>4pm</text> ."
4a106336f964a520b4761fe3,1392297554,"Due to snow, the museum is closed <text>today Feb. 13, 2014</text> "
4a106336f964a520b4761fe3,1384875944,"<text>Tomorrow Nov. 20, 2013</text> , we will close <text>at 1 PM</text> and some of our exhibitions will be closed."
4a106336f964a520b4761fe3,1369075684,"Luce foundation center @ Smithsonian American Art Museum has Luce Artist talks @ <text>1:30pm on June 1</text>, <text>July 7</text> & <text>August 11</text>"
4a106336f964a520b4761fe3,1363648594,"As of <text>March 2013</text> , literally half of the museum is closed for renovations. So disappointing!!"
4a106336f964a520b4761fe3,1356902851,Consider eating before hand. Their cafe will cost you a foot and 2/3 of your <text>yearly</text> income. 5.95 for a PB&J ?!?
4a106336f964a520b4761fe3,1346249562,"Back to school! Our <text>summer hours</text> (open <text>until 7:30 PM</text>) end on <text>September 2, 2012</text> . We will be open <text>10 AM to 5:30 PM</text> <text>daily</text> except on <text>December 25</text> ."
4a106336f964a520b4761fe3,1345650692,"We are open <text>from 10 AM to 7:30 PM</text> until <text>Sunday September 2</text> (with certain exceptions). After that, we will close <text>at 5:30 PM</text> ."
4a106336f964a520b4761fe3,1334170599,"Head to the Greensboro Lunch Counter Student Sit-in, 2 East, from <text>3-320pm</text> for a live action treat."
4a106336f964a520b4761fe3,1332713010,Meh!  Entertainment exhibit is not open a of  <text>march 25th</text> .
4a106336f964a520b4761fe3,1326170522,Amazing museum! America at war is really good and is worth the walk around even if you only have <text>10 mins</text>
446d8fa5f964a52067331fe3,1366999037,<text>July 15-20</text> the Harlem Globetrotters will be hosting some <text>summer</text> skills clinics. Here is your chance to learn from the best! For more information
446d8fa5f964a52067331fe3,1364706012,"On <text>March 28 and 30, 2013</text> , the Syracuse Orange knocked off Indiana and Marquette to advance to the Final Four in Atlanta."
446d8fa5f964a52067331fe3,1324043899,Coldplay is coming <text>in July</text> . Tickets go on sale <text>Dec. 17 at 10am</text> . Get 'em before they sell out!
45d3780ff964a520be421fe3,1358809087,"On <text>January, 21, 2013</text> , President Obama took the oath of office and delivered his second inaugural address at the U.S. Capitol in Washington, D.C.Ãƒâ€šÃ‚Â "
45d3780ff964a520be421fe3,1372361308,"Tours start at the Capitol Visitor Center and begin with a <text>13-minute</text> film, followed by viewings of the Crypt of the Capitol, the Rotunda, and National Statuary Hall. They usually <text>last an hour</text> ."
45d3780ff964a520be421fe3,1397938375,Call your senator's office and arrange the tour ahead of time - <text>April</text> is crazy busy!
45d3780ff964a520be421fe3,1361921730,"Free visit at East Capital Street x 1st Street NW, 225-6827 <text>from 08:30 to 16:30</text>"
45d3780ff964a520be421fe3,1358784994,"<text>21 January 2013</text> , melihat pelantikan Barack Obama sebagai US President"
45d3780ff964a520be421fe3,1340035487,The U.S. Capitol Building now serves a museum of history. It's one of the most visited buildings in Washington D.C. <text>each year</text> .
49ca9382f964a520bf581fe3,1273193182,"If the bens chili bowl on the main concourse is crowded, take the escalator to the emtpy line in 401.  Elevator back down and save <text>20 minutes</text> ."
49ca9382f964a520bf581fe3,1352987848,"Watch Teddy Roosevelt as he won his first presidents race here (after 525 tries) on <text>October 3, 2012</text> "
4b05874bf964a520ab8922e3,1388407306,Free entry <text>at 4.30 pm</text> .
4b05874bf964a520ac8922e3,1369200910,Monet Exhibition finishes <text>September 2013</text> $26 ticket. <text>10am-5pm</text>
4b05874bf964a520ac8922e3,1389676332,Closed <text>every Tuesday</text>
4b05874bf964a520ac8922e3,1275803281,take the <text>90mins</text> to fully absorb the Ocean Without a Shore exhibition - amazingly calming and the reverb will make tour soul sing
4a106336f964a520b4761fe3,1345650699,"You can see our new exhibition of Julia Child's Kitchen until <text>September 3</text> . The kitchen will re-open on <text>November 20, 2012</text> as part of ""FOOD: Transforming the American Table, """
4a106336f964a520b4761fe3,1331605239,"Check out the family bathrooms, on the second floor east side for a quiet getaway."
4a106336f964a520b4761fe3,1329785908,Cheap lockers on the 1st floor...
4a106336f964a520b4761fe3,1328247376,Heyy guys! The American History Museum represents the heritage and culture of the United States
4a106336f964a520b4761fe3,1327435630,See the Star Spangled Banner.  Got teary eyed
4a106336f964a520b4761fe3,1327163254,Try the history of America.
4a106336f964a520b4761fe3,1326015811,Bring back the solar car and electric car to America at Move!
4a106336f964a520b4761fe3,1325266951,Free wifi!  It's cleverly named "public" and prompts you to agree to the Smithsonian's terms.
4a106336f964a520b4761fe3,1316354690,It'a okay to play with dolls if you have "confidence." Sail away!
4a106336f964a520b4761fe3,1316354441,For "Innovation" perhaps this clue will help. http://www.youtube.com/watch?v=huKS6DgZ6ss&feature=youtube_gdata_player
4a106336f964a520b4761fe3,1316106323,Make sure you check out the auto exhibit. Video: http://mycitylives.com/#!/video/washington/smithsonian--national-museum-of-american-history--washington--d-c--/4e60fee5534bf5fd59000313
4a106336f964a520b4761fe3,1315239237,See first lady dresses display.  Really well done.
4a106336f964a520b4761fe3,1315157441,Please see the inaugural gowns of our nation's first ladies.
4a106336f964a520b4761fe3,1314539180,ooh yeah! The secret sauce! :D
4a106336f964a520b4761fe3,1313857199,"Check out the Presidential Exhibit! You too, can become president."
4a106336f964a520b4761fe3,1313169165,"All Smithsonian museums are free and a great way to introduce kids to our nations history and great works of art, in general!"
4a106336f964a520b4761fe3,1312480961,All Star Wars fans need to see the C-3PO costume on display. It's the one Anthony Daniels wore while filming "Return of the Jedi."
4a106336f964a520b4761fe3,1311649035,The hat Lincoln was wearing when he was shot is with the presidential stuff & not the civil war Lincoln stuff. I kept looking for it in the wrong area!
4a106336f964a520b4761fe3,1311541157,Check out the first ladies wing to see inaugural gowns from mamie eisenhower to michelle obama!
4a106336f964a520b4761fe3,1311359755,The Price of Freedom is by far the best exhibit! Don't miss out.
4a106336f964a520b4761fe3,1311270756,The American flag hall is a must!
4a106336f964a520b4761fe3,1310322817,The Presidents exhibit is stellar!
4a106336f964a520b4761fe3,1309290807,Really awesome trip. We spent <text>all day</text> going to different Smithsonian museums and we still didn't see them all!
4a106336f964a520b4761fe3,1308773150,Gran Museo
4a106336f964a520b4761fe3,1308706123,Such an amazing place to learn about the history of the United States. The dresses of former First Ladies is by far beautiful!
4a106336f964a520b4761fe3,1307989789,Wow very good info
4a106336f964a520b4761fe3,1307824061,Are you in DC?
4a106336f964a520b4761fe3,1306700828,The First Lady exhibit is awesome!
4a106336f964a520b4761fe3,1306695969,If you need to pee use the 3rd floor bathroom...
4a106336f964a520b4761fe3,1304313107,http://americanhistory.si.edu/
4a106336f964a520b4761fe3,1303496161,Dont eat in the cafeteria. It's overpriced and horrible.
4a106336f964a520b4761fe3,1302918571,loved the cherry blossom gifts!
4a106336f964a520b4761fe3,1302911368,Take your time.  So much to see and do!
4a106336f964a520b4761fe3,1301964564,Burger w/s/sauce
49ca9382f964a520bf581fe3,1310511945,"Enjoy a dog and some baseball! The old gay bars that once stood here are gone, but plenty of LGBT Nationals Fans still find good times in this neighborhood."
49ca9382f964a520bf581fe3,1279684977,$5 seats available <text>2.5 hrs</text> before every game!
49ca9382f964a520bf581fe3,1313863621,This place is amazing first time there on <text>July 30th</text> . The French fries are awesome and everyone is so nice.
49ca9382f964a520bf581fe3,1400547631,"As of <text>May 2014</text> , the ""Field of Greens"" vegetarian stand is at Section 136. Veggie dogs, burgers, steak subs, crab cakes, wraps, salads. Great roasted cauliflower sub directly across at Mike Isabella's."
4a4fbaecf964a520a0af1fe3,1343139212,A view of the Lincoln Memorial <text>on 4-12-02</text> .
4a4fbaecf964a520a0af1fe3,1378569410,Nice but too crowded on the <text>weekends</text> and holidays.
49ff8ec0f964a5202f701fe3,1309293590,"Watch C-SPANÃ¢â‚¬â„¢s Ã¢â‚¬Å“Library of CongressÃ¢â‚¬ï¿½ original documentary on <text>Monday, July 18 at 8:00 p.m. ET</text>."
49ff8ec0f964a5202f701fe3,1361921959,Opened <text>from 08:30 to 16:30</text> <text>from monday to saturday</text>. Free entrance
49ff8ec0f964a5202f701fe3,1357271532,"The Library of Congress is the largest library in the world, with more than 151.8 million items on approximately 838 miles of bookshelves"
49ff8ec0f964a5202f701fe3,1279216197,"Spent <text>8 hours</text> reading the LA Times and the California Eagle, quickest day in quite a while"
4a6dfd55f964a52085d31fe3,1354993092,"$10 for a mediocre sandwich, and $3 for a fountain drink in the cafe. Be prepared to take out a loan to eat there. ."
452d6886f964a5204a3b1fe3,1351086481,"<text>Tomorrow night</text> (<text>10/24/12) at 7 P.M</text> . , Don DeLillo will discuss his new short-story collection ""The Angel Esmerelda"" with writer Jonathan Franzen. Don't miss it!"
452d6886f964a5204a3b1fe3,1265928998,"<text>Weekday</text> <text>Daily</text> tours <text>at 11am</text> and <text>2pm, Saturday</text> <text>at 3:30</text>"
452d6886f964a5204a3b1fe3,1329430991,"<text>On 5/23/11</text> , I spoke at the rededication ceremony of the Landmark Stephen A. Schwarzman Building."
452d6886f964a5204a3b1fe3,1289486437,"Best hours in NYPL system. Open <text>7 days</text> a week, and <text>till 11PM</text> M-Th."
452d6886f964a5204a3b1fe3,1292718777,Get what you need to get done <text>before 5:50 PM on Saturdays</text> . The library promptly shuts down <text>at 6 PM</text> .
452d6886f964a5204a3b1fe3,1350059076,Free tour <text>at 11am</text> !
452d6886f964a5204a3b1fe3,1404252819,"Come see an early copy of the Declaration of Independence, written by Thomas Jefferson. Don't miss this piece of history! <text>Wed, 7/2, 2-10pm</text> , free."
452d6886f964a5204a3b1fe3,1400611711,"Meet filmmaker John Waters on <text>Wednesday, June 4, 2014</text> <text>at 7:00 PM</text> as he discusses his new memoir Carsick. Also in conversation with Paul HoldengrÃƒÆ’Ã‚Â¤ber."
452d6886f964a5204a3b1fe3,1386183439,"Free tours <text>at 11am</text> and <text>2pm</text> <text>Mon-Sat</text>, <text>2pm</text> on <text>Sundays</text> !"
452d6886f964a5204a3b1fe3,1372699822,"Declaration of Independence on display <text>July 1-3, 2013</text> . Go early - lines are long."
4b05885ef964a52044c122e3,1377132581,An absolute must see. I've spent <text>5 hours</text> over there and still haven't seen everything. Buy a few magnets to support them.
4b05885ef964a52044c122e3,1362346929,"Make reservations or you'll be waiting <text>about 30 -45 minutes</text> to get in. Once we got in, it was very nice. The biggest attraction is the replica of Frankfurt International Airport."
4b05885ef964a52044c122e3,1404733812,"Come early (<text>9 am</text> if you can, it gets really crowded really quickly), try to make time for <text>3 hours</text>, and take your best camera to get good pictures of all those details even in the farthest corners."
4b05885ef964a52044c122e3,1376687877,"Website said it closed <text>at 11PM</text>, got there <text>at 9:50PM</text> and it was closed.  Not sure if this is something that happens often or was just that day.  But better double check if you are planning to go there."
4b05885ef964a52044c122e3,1363600549,"I went <text>at 8:15 a.m</text> . on a <text>Sunday</text>.  Only about 12 people there.  When I left (~ <text>9:45</text> ), there were hundreds.  Get a reservation and/or go very early."
4ae44d24f964a520eb9921e3,1304424438,Ab <text>30.09.2011</text> hier groÃƒÆ’Ã…Â¸e Sonderausstellung "Pergamon - Panorama der antiken Metropole"!
4ae44d24f964a520eb9921e3,1376824763,"On <text>Sat</text> and <text>Sun</text> its packed. You'll have to wait <text>1-2 hours</text> to get in. If possible, order your tickets online, and just pass by the people standing in line."
4ae44d24f964a520eb9921e3,1318279198,A great museum! Schedule <text>3-4 hours</text> for a visit at least
4adcda83f964a520aa4821e3,1358536219,"I spent <text>5 hours</text> at this museum, skipping lunch completely. I would have happily stayed for another <text>1-2 hours</text> , but it was <text>4pm</text> and I was famished. One of the best museums anywhere in the world."
4adcda83f964a520aa4821e3,1352232048,"<text>the Fourteenth of March, 2011</text>"
4adcda83f964a520aa4821e3,1352232048,<text>14th March 2011</text>
4adcda83f964a520aa4821e3,1352232048,<text>14 March 2011</text>
4adcda83f964a520aa4821e3,1352232048,<text>14/3/2011</text>
4adcda83f964a520aa4821e3,1352232048,<text>14/3/11</text>
4adcda83f964a520aa4821e3,1352232048,<text>14/03/11</text>
4adcda83f964a520aa4821e3,1352232048," <text>March the Fourteenth, 2011</text>"
4adcda83f964a520aa4821e3,1352232048," <text>March 14th, 2011</text>"
4adcda83f964a520aa4821e3,1352232048, <text>3/14/2011</text>
4adcda83f964a520aa4821e3,1352232048, <text>3/14/11</text>
4adcda83f964a520aa4821e3,1352232048, <text>03/14/11</text>
4adcda83f964a520aa4821e3,1352232048,The meeting is scheduled for <text>June 30</text> .
4adcda83f964a520aa4821e3,1352232048,The meeting is scheduled for <text>the 30th of June</text> .
4adcda83f964a520aa4821e3,1352232048,Her flight leaves <text>at 6:22 a.m</text> .
4adcda83f964a520aa4821e3,1352232048, <text>5th of October 2014</text>
4adcda83f964a520aa4821e3,1352232048, <text>October the 5th 2014</text>
4adcdab1f964a520075021e3,1352232048, Closes <text>at 17:30</text>
4adcdab1f964a520075021e3,1352232048, To watch l'escalade you must find the right spot to watch the bonfire <text>at 19:15</text>
4adcdab1f964a5200d5021e3,1352232048,SAFI shop opens <text>Mon.-Fri</text>. <text>12h00-18h00</text>
4adcdab3f964a5203b5021e3,1352232048,they march the way
4adcdab3f964a5203b5021e3,1352232048,maybe
4adcdab3f964a5203b5021e3,1352232048,2000 soldiers
4adcdab3f964a5203b5021e3,1352232048,<text>the second of December</text>
4adcdab3f964a5203b5021e3,1352232048,<text>ten minutes to three</text>
4adcdab3f964a5203b5021e3,1352232048,<text>after 12 PM on Tuesday</text>
4adcdab3f964a5203b5021e3,1352232048,<text>8:00 p.m. on Friday</text>
4adcdab3f964a5203b5021e3,1352232048,<text>Friday at 8:00 p.m</text> . 
4adcdab3f964a5203b5021e3,1352232048,<text>twelve o'clock January 3</text> , <text>1984</text>
4b0c1159f964a520633623e3,1352232048,Peter Osgood's memorial statue was unveiled on <text>2nd Oct 2010</text> . He scored 150 times in 380 appearances for the Blues.
4b0c1159f964a520633623e3,1352232048,Chelsea Football Club was formed <text>in 1905</text> .
4ac518eef964a5202ead20e3,1352232048,Sales start <text>27 December 2010</text> - up to 50% off in all departments.
4c136232b7b9c9283f73a937,1352232048,"Start your <text>weekend</text> shopping at this lovely market by the river. You can buy fresh veggies, fruits, milk, cheese, meat and a lot more directly from farmers. Open <text>from 8 a.m. to 2 p.m</text> . on <text>Saturdays</text> ."
4c136232b7b9c9283f73a937,1352232048,"I love it here, but <text>at 6 a.m</text> . it's kind of weird... ."
4b892bfaf964a520cd2032e3,1352232048,"Type in "Jeleni prikop" and go. In <text>5 mins</text> , you'll be wondering why are you almost alone in this magical valley below the castle enjoying the combination of nature and architecture."
4b1434a6f964a5202b9f23e3,1352232048,"nice view of Prague from here... it's maybe a <text>30 min</text> or less walk from Charles Bridge"
4b1434a6f964a5202b9f23e3,1352232048,"Type in "New World" and go. In <text>10 minutes</text> , you'll be enjoying solitude in beautiful abandoned streets dating back to <text>the 14th century</text> . Follow up to see the Petrin hill and the Strahov stadium."
